time, e0, e1, deflection
24.4330000877,1339,2329,1.49290599888
24.5290000439,1331,2324,2.30631657634
24.6400001049,1315,2324,2.85189684171
24.7369999886,1308,2332,2.81717809755
24.8330001831,1306,2350,2.63366473556
24.9290001392,1297,2371,2.61382545318
25.0250000954,1291,2385,2.50470940011
25.1370000839,1283,2397,2.41047280882
25.2330000401,1276,2409,2.24679872921
25.3300001621,1267,2420,2.15256213791
25.4260001183,1254,2430,2.07320500841
25.5380001068,1239,2438,2.10792375257
25.6340000629,1222,2441,2.36087460287
25.7300000191,1192,2441,2.7675798916
25.8260002136,1172,2441,2.98581199775
25.9380002022,1154,2438,3.13460661558
26.0340001583,1138,2434,3.30324051579
26.1300001144,1119,2424,3.60578957204
26.2269999981,1102,2418,3.69506634273
26.3380000591,1084,2415,3.59091011025
26.4340000153,1064,2408,3.44707531302
26.5310001373,1040,2405,3.10484769202
26.6270000935,1005,2400,2.66838347972
26.7400000095,975,2387,2.48487011773
26.8340001106,941,2363,2.36583442347
26.9309999943,909,2338,2.38071388525
27.0270001888,880,2311,2.43031209119
27.1400001049,854,2283,2.58406652962
27.236000061,826,2249,2.76262007101
27.3320000172,798,2214,2.89157540646
27.4270000458,757,2160,2.93125397122
27.5400002003,728,2126,2.86677630349
27.6360001564,704,2092,2.82709773874
27.731000185,682,2062,2.76262007101
27.8280000687,662,2027,2.72790132685
27.9390001297,641,1990,2.63862455615
28.0360000134,618,1954,2.40055316763
28.1320002079,591,1911,2.10296393197
28.228000164,555,1851,1.85001308166
